order_id,customer_id,product_category,product_name,quantity,unit_price,discount_pct,revenue,payment_method,order_date,delivery_date,return_status,city,state,pincode
ORD03669,CUST79399,Books,Think and Grow Rich,4,674,20,2156.8,Wallet,2024-05-15,2024-05-17,returned,Bombay,Maharashtra,639325
ORD03670,CUST56956,Books,Deep Work - Cal Newport,4,1553,5,5901.4,COD,15-05-2024,26-05-2024,Returned,Jaipur,Rajasthan,559000
ORD03671,CUST48016,Sports,Nivia Football Size 5,5,1154,20,4616,UPI,16/05/2024,18/05/2024,Not Returned,Bangalore,Karnataka,775139
ORD03672,CUST36712,Books,Think and Grow Rich,1,1835,25,1376.25,GPay,2024-05-16,2024-05-27,Returned,Chennai,Tamil Nadu,229456
ORD03673,CUST77553,Home & Kitchen,Milton Thermosteel Flask,4,24966,25,74898,upi,2024-05-16,2024-05-30,Not Returned,Chennai,Tamil Nadu,141490
ORD03674,CUST37725,Fashion,Adidas Ultraboost 22,3,6029,25,13565.25,UPI,16-05-2024,19-05-2024,,chennai,Tamil Nadu,
ORD03675,CUST30195,Sports,SG Cricket Gloves,5,12401,,52704.25,Net Banking,16/05/2024,30/05/2024,Returned,hyderabad,Telangana,419420
ORD03676,CUST80316,Books,The Alchemist,3,1306,10,3526.2,PhonePe,2024-05-16,2024-05-22,Not Returned,Bombay,Maharashtra,
ORD03677,CUST98456,Electronics,Samsung Galaxy S23,3,42117,,94763.25,GPay,2024-05-16,2024-05-30,Not Returned,Pune,Maharashtra,511933
ORD03678,CUST53631,Furniture,Urban Ladder Bookshelf,4,64466,30,180504.8,UPI,17-05-2024,30-05-2024,Not Returned,Bangalore,Karnataka,482426
ORD03679,CUST91280,Toys,Hasbro Jenga,3,4165,10,11245.5,Paytm,17/05/2024,26/05/2024,Returned,ahmedabad,Gujarat,
ORD03680,CUST83160,Mobiles,iQOO Neo 7,1,81375,10,73237.5,Paytm,2024-05-17,2024-05-31,Not Returned,Kolkata,West Bengal,313510
ORD03681,CUST48039,Mobiles,Motorola Edge 40,3,108466,10,292858.2,UPI,2024-05-17,2024-05-26,,mumbai,Maharashtra,364402
ORD03682,CUST36171,Home & Kitchen,Asian Paints Royale,4,13827,5,52542.6,Debit Card,17-05-2024,28-05-2024,,Bangalore,Karnataka,
ORD03683,CUST28897,Grocery,MDH Garam Masala 100g,3,1958,30,4111.8,Debit Card,2024-05-17,22/05/2024,Not Returned,delhi,Delhi,799892
ORD03684,CUST63679,Electronics,Mi Smart Band 7,5,110646,20,442584,Paytm,2024-05-17,2024-05-25,Not Returned,MUMBAI,Maharashtra,202222
ORD03685,CUST64182,Grocery,Tata Salt 1kg,5,1073,20,4292,PhonePe,2024-05-17,2024-05-25,Not Returned,chennai,Tamil Nadu,493640
ORD03686,CUST47137,Fashion,Puma Track Pants,5,7976,15,33898,CREDIT CARD,18-05-2024,28-05-2024,Not Returned,DELHI,Delhi,156150
ORD03687,CUST97387,Toys,Funskool Monopoly,2,3919,,5878.5,CREDIT CARD,18/05/2024,28/05/2024,,Hyderabad,Telangana,
ORD03688,CUST72771,Fashion,Van Heusen Polo T-Shirt,5,614,15,2609.5,Cash on Delivery,2024-05-18,2024-05-22,Not Returned,DELHI,Delhi,782241
ORD03689,CUST82961,Sports,Prokyde Skipping Rope,5,12774,10,57483,Credit Card,2024-05-18,2024-06-01,Not Returned,Ahmedabad,Gujarat,325879
ORD03690,CUST64628,Electronics,Apple MacBook Air M2,2,143231,0,286462,UPI,2024-05-18,30-05-2024,,Pune,Maharashtra,377729
ORD03691,CUST92152,Sports,Yonex Badminton Racket,5,13217,0,66085,UPI,18/05/2024,27/05/2024,Not Returned,Bangalore,Karnataka,521102
ORD03692,CUST76723,Beauty,L'Oreal Elvive Shampoo,4,2027,30,5675.6,CREDIT CARD,2024-05-18,2024-05-24,Returned,Bombay,Maharashtra,628600
ORD03693,CUST15423,Books,Zero to One,5,1894,10,8523,Credit Card,2024-05-19,2024-05-25,Not Returned,mumbai,Maharashtra,778803
ORD03694,CUST82535,Mobiles,iQOO Neo 7,5,108022,25,405082.5,CREDIT CARD,19-05-2024,28-05-2024,Refunded,Delhi,Delhi,
ORD03695,CUST80434,Furniture,Spacewood Bed Frame,2,38942,20,62307.2,Paytm,19/05/2024,26/05/2024,Not Returned,ahmedabad,Gujarat,
ORD03696,CUST14805,Sports,Decathlon Yoga Mat,4,7335,15,24939,upi,2024-05-19,2024-05-30,Not Returned,Delhi,Delhi,181734
ORD03697,CUST60000,Grocery,Nestle Maggi 12 Pack,3,1544,5,4400.4,COD,2024-05-19,2024-05-30,Not Returned,Jaipur,Rajasthan,701604
ORD03698,CUST60802,Beauty,L'Oreal Elvive Shampoo,1,2147,0,2147,Paytm,19-05-2024,21-05-2024,,Bombay,Maharashtra,577833
ORD03699,CUST39767,Mobiles,Redmi Note 12 Pro,4,42608,30,119302.4,GPay,19/05/2024,24/05/2024,Not Returned,Mumbai,Maharashtra,706183
ORD03700,CUST83641,Sports,Strauss Dumbbells 5kg,3,9476,15,24163.8,Debit Card,2024-05-20,2024-05-30,Not Returned,ahmedabad,Gujarat,152994
ORD03701,CUST67289,Beauty,L'Oreal Elvive Shampoo,4,2384,0,9536,Net Banking,2024-05-20,2024-05-26,Not Returned,chennai,Tamil Nadu,761275
ORD03702,CUST69215,Beauty,L'Oreal Elvive Shampoo,3,1614,20,3873.6,upi,20-05-2024,25-05-2024,Not Returned,Bangalore,Karnataka,505718
ORD03703,CUST15925,Electronics,JBL Flip 6 Speaker,3,13083,20,31399.2,Paytm,20/05/2024,2024-01-06,Not Returned,Mumbai,Maharashtra,529533
ORD03704,CUST40873,Fashion,Puma Track Pants,4,12479,10,44924.4,UPI,2024-05-20,2024-06-03,NOT RETURNED,New Delhi,Delhi,589101
ORD03705,CUST86029,Beauty,Himalaya Face Wash,2,2913,10,5243.4,Cash on Delivery,2024-05-20,2024-05-31,Not Returned,mumbai,Maharashtra,744569
ORD03706,CUST43459,Home & Kitchen,Prestige Pressure Cooker 5L,4,11124,0,44496,Wallet,20-05-2024,22-05-2024,Not Returned,hyderabad,Telangana,146973
ORD03707,CUST44850,Fashion,Allen Solly Formal Shirt,4,13829,,55316,CREDIT CARD,20/05/2024,30/05/2024,Not Returned,KOLKATA,West Bengal,290251
ORD03708,CUST64049,Mobiles,Redmi Note 12 Pro,3,15587,15,39746.85,GPay,2024-05-21,2024-05-30,Not Returned,pune,Maharashtra,488272
ORD03709,CUST68505,Mobiles,Samsung Galaxy A54,0,11527,10,10374.3,COD,2024-05-21,2024-05-25,NOT RETURNED,Bangalore,Karnataka,337677
ORD03710,CUST11703,Mobiles,Google Pixel 7a,3,41067,30,86240.7,PhonePe,21-05-2024,31-05-2024,Not Returned,Bangalore,Karnataka,684446
ORD03711,CUST15227,Mobiles,Redmi Note 12 Pro,5,59538,,208383,COD,2024-05-21,23/05/2024,Not Returned,bangalore,Karnataka,141237
ORD03712,CUST54339,Home & Kitchen,Pigeon Non-Stick Tawa,4,10884,20,34828.8,GPay,2024-05-21,2024-05-26,Not Returned,hyderabad,Telangana,220054
ORD03713,CUST18331,Sports,Yonex Badminton Racket,4,8059,25,24177,Paytm,2024-05-21,2024-05-27,Refunded,Jaipur,Rajasthan,
ORD03714,CUST62584,Toys,LEGO Classic Brick Box,2,4546,15,7728.2,PhonePe,21-05-2024,26-05-2024,Not Returned,chennai,Tamil Nadu,356772
ORD03715,CUST76194,Beauty,Dove Soap 100g,3,2916,15,7435.8,CREDIT CARD,22/05/2024,27/05/2024,Returned,Delhi,Delhi,234557
ORD03716,CUST14661,Mobiles,Motorola Edge 40,2,28243,5,53661.7,Wallet,2024-05-22,2024-06-01,,Hyderabad,Telangana,579217
ORD03717,CUST40222,Fashion,FabIndia Cotton Saree,4,4669,30,13073.2,Credit Card,2024-05-22,2024-05-28,Not Returned,Jaipur,Rajasthan,755470
ORD03718,CUST89070,Fashion,Adidas Ultraboost 22,3,4363,25,9816.75,CREDIT CARD,2024-05-22,24-05-2024,Not Returned,kolkata,West Bengal,443686
ORD03719,CUST73396,Beauty,Maybelline Fit Me Concealer,3,1839,20,4413.6,Debit Card,22/05/2024,30/05/2024,Not Returned,kolkata,West Bengal,385545
ORD03720,CUST61900,Sports,Vector X Sports Shoes,5,8627,15,36664.75,Wallet,2024-05-22,2024-05-29,Not Returned,Hyderabad,Telangana,385559
ORD03721,CUST34977,Furniture,Spacewood Bed Frame,5,26874,25,100777.5,credit card,2024-05-22,2024-06-01,Not Returned,delhi,Delhi,511738
ORD03722,CUST83050,Furniture,Kurlon Mattress Queen,1,32873,5,31229.35,UPI,23-05-2024,28-05-2024,Not Returned,New Delhi,Delhi,
ORD03723,CUST10851,Toys,Hot Wheels 20 Car Pack,5,2567,25,9626.25,Net Banking,23/05/2024,2024-03-06,,ahmedabad,Gujarat,778797
ORD03724,CUST13868,Sports,Vector X Sports Shoes,3,9854,10,26605.8,CREDIT CARD,2024-05-23,2024-05-30,Not Returned,mumbai,Maharashtra,179554
ORD03725,CUST21370,Beauty,Nivea Body Lotion,5,2257,20,9028,upi,2024-05-23,2024-06-03,Returned,lucknow,Uttar Pradesh,719213
ORD03726,CUST84070,Furniture,Hometown Wardrobe 3 Door,1,58352,10,52516.8,Paytm,23-05-2024,31-05-2024,NOT RETURNED,Ahmedabad,Gujarat,531168
ORD03727,CUST25683,Furniture,Godrej Interio Study Table,4,18768,5,71318.4,COD,23/05/2024,28/05/2024,,Jaipur,Rajasthan,753339
ORD03728,CUST77322,Furniture,Pepperfry Coffee Table,5,69113,30,241895.5,Cash on Delivery,2024-05-23,2024-06-05,Not Returned,Ahmedabad,Gujarat,633665
ORD03729,CUST88399,Grocery,Fortune Sunflower Oil 5L,3,1975,20,4740,Wallet,2024-05-23,2024-06-02,Not Returned,Mumbai,Maharashtra,744631
ORD03730,CUST13748,Home & Kitchen,Hawkins Cooker 3L,4,11822,0,47288,Net Banking,24-05-2024,2024-07-06,Not Returned,Lucknow,Uttar Pradesh,149711
ORD03731,CUST98629,Beauty,L'Oreal Elvive Shampoo,3,367,0,1101,GPay,24/05/2024,26/05/2024,Not Returned,DELHI,Delhi,154409
ORD03732,CUST48074,Books,Think and Grow Rich,4,861,0,3444,COD,2024-05-24,2024-05-26,Not Returned,Delhi,Delhi,603755
ORD03733,CUST62022,Electronics,Realme Narzo 50,3,64998,25,146245.5,Wallet,2024-05-24,2024-05-28,returned,New Delhi,Delhi,350095
ORD03734,CUST40122,Electronics,Sony 65 inch 4K TV,5,45382,15,192873.5,upi,24-05-2024,2024-03-06,Refunded,Lucknow,Uttar Pradesh,612446
ORD03735,CUST92611,Sports,Boldfit Resistance Bands,5,8109,25,30408.75,GPay,24/05/2024,30/05/2024,Not Returned,Kolkata,West Bengal,477953
ORD03736,CUST46646,Beauty,Himalaya Face Wash,1,2251,25,1688.25,Credit Card,2024-05-24,2024-05-26,Returned,delhi,Delhi,455935
ORD03737,CUST13916,Beauty,Maybelline Fit Me Concealer,4,1359,25,4077,COD,2024-05-25,2024-06-07,Not Returned,lucknow,Uttar Pradesh,728119
ORD03738,CUST43426,Electronics,OnePlus Nord CE 3,1,144461,,108345.75,Debit Card,25-05-2024,31-05-2024,,Mumbai,Maharashtra,541591
ORD03739,CUST67527,Toys,Hasbro Jenga,2,2229,30,3120.6,upi,2024-05-25,2024-01-06,Not Returned,DELHI,Delhi,710462
ORD03740,CUST31803,Electronics,Canon EOS 1500D Camera,5,131788,0,658940,Debit Card,2024-05-25,2024-05-30,Not Returned,ahmedabad,Gujarat,512953
ORD03741,CUST48701,Beauty,Garnier Vitamin C Serum,4,998,,3393.2,CREDIT CARD,2024-05-25,2024-06-02,Not Returned,Bangalore,Karnataka,335402
ORD03742,CUST93623,Furniture,Godrej Interio Study Table,1,26215,15,22282.75,Wallet,25-05-2024,2024-06-06,Not Returned,Kolkata,West Bengal,673189
ORD03743,CUST63583,Toys,Hasbro Jenga,1,595,5,565.25,CREDIT CARD,25/05/2024,29/05/2024,Not Returned,Mumbai,Maharashtra,568348
ORD03744,CUST86980,Mobiles,Redmi Note 12 Pro,2,86673,,173346,CREDIT CARD,2024-05-26,2024-06-01,NOT RETURNED,Pune,Maharashtra,523014
ORD03745,CUST97480,Books,Ikigai,1,765,20,612,upi,2024-05-26,2024-06-02,Returned,mumbai,Maharashtra,696512
ORD03746,CUST43170,Grocery,Fortune Sunflower Oil 5L,3,550,25,1237.5,Debit Card,2024-05-26,2024-03-06,Not Returned,pune,Maharashtra,773298
ORD03747,CUST67316,Home & Kitchen,Asian Paints Royale,5,11594,15,49274.5,GPay,26/05/2024,2024-06-06,Not Returned,ahmedabad,Gujarat,719990
ORD03748,CUST91357,Mobiles,iQOO Neo 7,1,122718,5,116582.1,Net Banking,2024-05-26,2024-05-29,Not Returned,BANGALORE,Karnataka,160071
ORD03749,CUST83963,Fashion,H&M Floral Kurti,1,11289,,9595.65,COD,2024-05-26,2024-06-01,Not Returned,Lucknow,Uttar Pradesh,202542
ORD03750,CUST43373,Electronics,Realme Narzo 50,2,15246,,24393.6,CREDIT CARD,26-05-2024,2024-09-06,Returned,bangalore,Karnataka,523302
ORD03751,CUST39587,Books,Atomic Habits - James Clear,3,177,20,424.8,Paytm,27/05/2024,2024-04-06,Not Returned,delhi,Delhi,282188
ORD03752,CUST63162,Electronics,JBL Flip 6 Speaker,1,55300,0,55300,Paytm,2024-05-27,2024-06-04,,Chennai,Tamil Nadu,
ORD03753,CUST43390,Electronics,Samsung Galaxy S23,5,139158,30,487053,CREDIT CARD,2024-05-27,2024-06-09,Returned,BANGALORE,Karnataka,530907
ORD03754,CUST70678,Mobiles,iQOO Neo 7,5,122514,15,520684.5,COD,27-05-2024,31-05-2024,Not Returned,Bangalore,Karnataka,259055
ORD03755,CUST60985,Furniture,Kurlon Mattress Queen,1,5155,30,3608.5,Debit Card,27/05/2024,2024-05-06,Not Returned,Bangalore,Karnataka,349997
ORD03756,CUST68596,Furniture,Nilkamal Easy Chair,3,32903,,78967.2,Net Banking,2024-05-27,2024-06-10,Not Returned,kolkata,West Bengal,676929
ORD03757,CUST34814,Grocery,Saffola Gold Oil 2L,5,1589,10,7150.5,credit card,2024-05-27,2024-05-29,Not Returned,jaipur,Rajasthan,693588
ORD03758,CUST81381,Toys,Chhota Bheem Puzzle,5,4331,20,17324,credit card,27-05-2024,2024-01-06,Not Returned,delhi,Delhi,400067
ORD03759,CUST15708,Electronics,JBL Flip 6 Speaker,3,54079,20,129789.6,UPI,28/05/2024,2024-01-06,Not Returned,KOLKATA,West Bengal,612149
ORD03760,CUST33085,Sports,Cosco Cricket Bat,3,9372,15,23898.6,Paytm,2024-05-28,2024-06-02,Not Returned,DELHI,Delhi,654620
ORD03761,CUST33283,Furniture,Wakefit Orthopaedic Mattress,1,17213,25,12909.75,CREDIT CARD,2024-05-28,2024-06-09,Not Returned,BANGALORE,Karnataka,164035
ORD03762,CUST85301,Beauty,WOW Skin Science Shampoo,4,866,20,2771.2,upi,28-05-2024,2024-07-06,Not Returned,ahmedabad,Gujarat,453169
ORD03763,CUST61584,Books,The Alchemist,2,910,5,1729,CREDIT CARD,28/05/2024,2024-09-06,Returned,lucknow,Uttar Pradesh,
ORD03764,CUST64190,Sports,Nivia Basketball,4,10711,25,32133,CREDIT CARD,2024-05-28,2024-06-10,,chennai,Tamil Nadu,576694
ORD03765,CUST49274,Mobiles,Samsung Galaxy A54,4,106760,20,341632,credit card,2024-05-28,2024-06-06,Not Returned,kolkata,West Bengal,208532
ORD03766,CUST35740,Mobiles,Google Pixel 7a,5,90368,10,406656,GPay,29-05-2024,2024-10-06,Not Returned,ahmedabad,Gujarat,754859
ORD03767,CUST88395,Grocery,Aashirvaad Atta 10kg,3,1620,20,3888,PhonePe,2024-05-29,2024-03-06,Not Returned,jaipur,Rajasthan,260092
ORD03768,CUST19168,Grocery,Aashirvaad Atta 10kg,5,1187,0,5935,Wallet,2024-05-29,2024-06-12,Not Returned,lucknow,Uttar Pradesh,352378
ORD03769,CUST51919,Toys,Chhota Bheem Puzzle,2,4555,15,7743.5,GPay,2024-05-29,2024-06-07,Not Returned,Delhi,Delhi,
ORD03770,CUST31955,Beauty,L'Oreal Elvive Shampoo,1,2908,10,2617.2,COD,29-05-2024,31-05-2024,Not Returned,kolkata,West Bengal,669868
ORD03771,CUST74566,Books,Atomic Habits - James Clear,2,527,5,1001.3,CREDIT CARD,29/05/2024,2024-11-06,Not Returned,DELHI,Delhi,583722
ORD03772,CUST54138,Beauty,Garnier Vitamin C Serum,5,1918,30,6713,Debit Card,2024-05-29,2024-06-07,Not Returned,Kolkata,West Bengal,233054
ORD03773,CUST45102,Fashion,Allen Solly Formal Shirt,5,14146,20,56584,UPI,2024-05-30,2024-06-10,Not Returned,delhi,Delhi,166679
ORD03774,CUST95344,Grocery,Bournvita 1kg,5,1276,20,5104,PhonePe,2024-05-30,2024-02-06,Returned,Bangalore,Karnataka,461287
ORD03775,CUST65181,Toys,Chhota Bheem Puzzle,5,1341,30,4693.5,CREDIT CARD,30/05/2024,2024-06-06,Not Returned,pune,Maharashtra,609352
ORD03776,CUST21476,Home & Kitchen,Godrej Aer Freshener,4,1982,30,5549.6,PhonePe,2024-05-30,2024-06-06,Refunded,Chennai,Tamil Nadu,
ORD03777,CUST58725,Electronics,JBL Flip 6 Speaker,1,145441,30,101808.7,COD,2024-05-30,2024-06-03,Not Returned,Pune,Maharashtra,
ORD03778,CUST74388,Electronics,Sony 65 inch 4K TV,4,74393,5,282693.4,PhonePe,30-05-2024,13-06-2024,Not Returned,lucknow,Uttar Pradesh,780376
ORD03779,CUST92806,Home & Kitchen,Asian Paints Royale,5,6183,30,21640.5,Paytm,30/05/2024,2024-05-06,NOT RETURNED,bangalore,Karnataka,178756
ORD03780,CUST18885,Furniture,Hometown Wardrobe 3 Door,3,34518,20,82843.2,Debit Card,2024-05-30,2024-06-02,Returned,Lucknow,Uttar Pradesh,193068
ORD03781,CUST18372,Beauty,Himalaya Face Wash,4,2414,30,6759.2,COD,2024-05-31,2024-06-12,Not Returned,Jaipur,Rajasthan,180372
ORD03782,CUST35764,Home & Kitchen,Pigeon Non-Stick Tawa,5,19228,0,96140,PhonePe,31-05-2024,2024-09-06,Not Returned,chennai,Tamil Nadu,337661
ORD03783,CUST95087,Toys,Play-Doh Creativity Set,5,4675,25,17531.25,GPay,31/05/2024,2024-09-06,Not Returned,KOLKATA,West Bengal,334740
ORD03784,CUST37018,Books,Rich Dad Poor Dad,1,1561,25,1170.75,credit card,2024-05-31,2024-06-14,Not Returned,CHENNAI,Tamil Nadu,758646
ORD03785,CUST50689,Home & Kitchen,Milton Thermosteel Flask,2,20929,10,37672.2,upi,2024-05-31,2024-06-06,Not Returned,Mumbai,Maharashtra,159858
ORD03786,CUST79929,Toys,Milton Kids Lunch Box,4,5103,20,16329.6,COD,31-05-2024,2024-08-06,Not Returned,BANGALORE,Karnataka,645901
ORD03787,CUST33222,Grocery,Fortune Sunflower Oil 5L,4,1925,5,7315,credit card,31/05/2024,2024-09-06,Returned,bangalore,Karnataka,706047
ORD03788,CUST43957,Sports,Nivia Basketball,4,8293,,23220.4,Paytm,2024-06-01,2024-06-13,Returned,Chennai,Tamil Nadu,120248
ORD03789,CUST54695,Mobiles,iQOO Neo 7,5,71535,5,339791.25,upi,2024-06-01,2024-06-06,Not Returned,Ahmedabad,Gujarat,644370
ORD03790,CUST15004,Mobiles,Vivo V27,1,22897,10,20607.3,UPI,2024-01-06,2024-04-06,returned,DELHI,Delhi,367397
ORD03791,CUST40473,Fashion,FabIndia Cotton Saree,5,8158,0,40790,upi,2024-01-06,2024-07-06,Not Returned,Delhi,Delhi,718805
ORD03792,CUST79614,Beauty,Nivea Body Lotion,5,2938,10,13221,CREDIT CARD,2024-06-01,2024-06-09,NOT RETURNED,Kolkata,West Bengal,748810
ORD03793,CUST97283,Books,Think and Grow Rich,3,757,20,1816.8,Credit Card,2024-06-01,2024-06-14,Not Returned,chennai,Tamil Nadu,113529
ORD03794,CUST54334,Sports,Nivia Basketball,1,5193,25,3894.75,GPay,2024-01-06,2024-06-06,Not Returned,delhi,Delhi,228521
ORD03795,CUST27618,Sports,SG Cricket Gloves,4,5396,0,21584,Debit Card,2024-06-02,2024-07-06,Not Returned,delhi,Delhi,704632
ORD03796,CUST19844,Grocery,Aashirvaad Atta 10kg,2,825,0,1650,credit card,2024-06-02,2024-06-07,Not Returned,DELHI,Delhi,501438
ORD03797,CUST42777,Home & Kitchen,Hawkins Cooker 3L,4,12670,5,48146,upi,2024-06-02,2024-06-12,Not Returned,Bombay,Maharashtra,780128
ORD03798,CUST90768,Beauty,L'Oreal Elvive Shampoo,5,2629,0,13145,GPay,2024-02-06,2024-12-06,Not Returned,jaipur,Rajasthan,544777
ORD03799,CUST15048,Electronics,Sony 65 inch 4K TV,1,140793,20,112634.4,Net Banking,2024-02-06,14/06/2024,Not Returned,ahmedabad,Gujarat,582484
ORD03800,CUST29955,Sports,Vector X Sports Shoes,1,379,30,265.3,PhonePe,2024-06-02,2024-06-13,Returned,Chennai,Tamil Nadu,
ORD03801,CUST17286,Toys,Nerf Elite Blaster,1,6534,20,5227.2,Paytm,2024-06-02,2024-06-11,Refunded,MUMBAI,Maharashtra,744757
ORD03802,CUST13702,Electronics,Canon EOS 1500D Camera,3,47967,,100730.7,Debit Card,2024-06-02,14-06-2024,Returned,mumbai,Maharashtra,751359
ORD03803,CUST58010,Fashion,Levi's 511 Slim Jeans,4,1494,20,4780.8,Cash on Delivery,2024-03-06,2024-12-06,Not Returned,Bangalore,Karnataka,372620
ORD03804,CUST58564,Home & Kitchen,Pigeon Non-Stick Tawa,3,2321,25,5222.25,GPay,2024-06-03,2024-06-11,Not Returned,Kolkata,West Bengal,391355
ORD03805,CUST73614,Home & Kitchen,Philips Air Fryer HD9200,2,3209,15,5455.3,Wallet,2024-06-03,2024-06-05,Not Returned,ahmedabad,Gujarat,773934
ORD03806,CUST38899,Books,Atomic Habits - James Clear,5,1712,0,8560,CREDIT CARD,2024-03-06,2024-12-06,Not Returned,Delhi,Delhi,199492
ORD03807,CUST90316,Sports,SG Cricket Gloves,3,11770,0,35310,Credit Card,2024-03-06,15/06/2024,Not Returned,Bombay,Maharashtra,229173
ORD03808,CUST23526,Grocery,Nestle Maggi 12 Pack,3,304,20,729.6,credit card,2024-06-03,2024-06-15,Returned,Jaipur,Rajasthan,553839
ORD03809,CUST90111,Furniture,Durian 3 Seater Sofa,5,33842,30,118447,CREDIT CARD,2024-06-03,2024-06-08,Not Returned,Jaipur,Rajasthan,499814
ORD03810,CUST47243,Furniture,Wakefit Orthopaedic Mattress,1,63098,5,59943.1,CREDIT CARD,2024-04-06,18-06-2024,Not Returned,DELHI,Delhi,178801
ORD03811,CUST45147,Mobiles,OPPO Reno 8,5,48185,25,180693.75,Debit Card,2024-04-06,2024-06-06,Not Returned,New Delhi,Delhi,237086
ORD03812,CUST51885,Toys,Fisher Price Baby Gym,4,6713,0,26852,COD,2024-06-04,2024-06-06,Not Returned,lucknow,Uttar Pradesh,179261
ORD03813,CUST37040,Electronics,Sony 65 inch 4K TV,5,149673,15,636110.25,credit card,2024-06-04,2024-06-08,Not Returned,Lucknow,Uttar Pradesh,653183
ORD03814,CUST29281,Fashion,Puma Track Pants,1,12376,0,12376,Net Banking,2024-04-06,18-06-2024,Not Returned,Chennai,Tamil Nadu,593913
ORD03815,CUST46035,Mobiles,Realme GT Neo 5,5,115862,10,521379,Net Banking,2024-04-06,2024-08-06,Not Returned,mumbai,Maharashtra,159667
ORD03816,CUST48874,Home & Kitchen,Wipro LED Bulb 9W,3,12361,15,31520.55,Debit Card,2024-06-04,2024-06-15,Not Returned,Chennai,Tamil Nadu,234930
ORD03817,CUST14334,Electronics,Canon EOS 1500D Camera,2,8970,5,17043,UPI,2024-06-05,2024-06-07,,kolkata,West Bengal,666376
ORD03818,CUST14089,Beauty,Dove Soap 100g,3,1489,15,3796.95,COD,2024-05-06,14-06-2024,Not Returned,DELHI,Delhi,355970
ORD03819,CUST28501,Sports,Prokyde Skipping Rope,2,10214,15,17363.8,Debit Card,2024-05-06,2024-10-06,Returned,Lucknow,Uttar Pradesh,384916
ORD03820,CUST19990,Fashion,Adidas Ultraboost 22,5,13990,0,69950,Credit Card,2024-06-05,2024-06-18,Refunded,kolkata,West Bengal,382089
ORD03821,CUST14114,Beauty,Nivea Body Lotion,4,1991,15,6769.4,Paytm,2024-06-05,2024-06-10,Not Returned,kolkata,West Bengal,694628
ORD03822,CUST80542,Grocery,Bournvita 1kg,5,1579,20,6316,upi,2024-05-06,2024-12-06,Not Returned,hyderabad,Telangana,453951
ORD03823,CUST95364,Sports,Cosco Cricket Bat,1,12463,25,9347.25,PhonePe,2024-06-05,15/06/2024,Refunded,Kolkata,West Bengal,605560
ORD03824,CUST74751,Electronics,HP Pavilion Laptop 15,5,128252,15,545071,PhonePe,2024-06-05,2024-06-15,Not Returned,hyderabad,Telangana,
ORD03825,CUST87114,Sports,Nivia Football Size 5,2,8460,0,16920,Credit Card,2024-06-06,2024-06-19,,New Delhi,Delhi,
ORD03826,CUST59349,Mobiles,Vivo V27,3,58641,20,140738.4,Paytm,2024-06-06,15-06-2024,Not Returned,BANGALORE,Karnataka,779286
ORD03827,CUST41736,Books,Rich Dad Poor Dad,4,973,5,3697.4,UPI,2024-06-06,2024-08-06,Not Returned,CHENNAI,Tamil Nadu,176605
ORD03828,CUST95253,Mobiles,Motorola Edge 40,5,108638,10,488871,Credit Card,2024-06-06,2024-06-19,Not Returned,MUMBAI,Maharashtra,776256
ORD03829,CUST86619,Grocery,Aashirvaad Atta 10kg,5,1168,15,4964,CREDIT CARD,2024-06-06,2024-06-17,Returned,Bangalore,Karnataka,683051
ORD03830,CUST92051,Toys,Play-Doh Creativity Set,3,4635,20,11124,credit card,2024-06-06,2024-03-06,Returned,DELHI,Delhi,474305
ORD03831,CUST84821,Beauty,L'Oreal Elvive Shampoo,4,2985,20,9552,Wallet,2024-06-06,2024-09-06,Not Returned,ahmedabad,Gujarat,
ORD03832,CUST10766,Mobiles,Realme GT Neo 5,5,69776,5,331436,UPI,2024-06-07,2024-06-11,Not Returned,Hyderabad,Telangana,214990
ORD03833,CUST87496,Books,Wings of Fire - APJ Kalam,5,276,5,1311,CREDIT CARD,2024-06-07,2024-06-19,NOT RETURNED,Chennai,Tamil Nadu,431317
ORD03834,CUST86521,Toys,Chhota Bheem Puzzle,2,2004,10,3607.2,Credit Card,2024-07-06,13-06-2024,,Pune,Maharashtra,387476
ORD03835,CUST45186,Mobiles,Redmi Note 12 Pro,2,40970,10,73746,Wallet,2024-07-06,13/06/2024,returned,pune,Maharashtra,690848
ORD03836,CUST48756,Home & Kitchen,Wipro LED Bulb 9W,1,557,0,557,Paytm,2024-06-07,2024-06-21,Not Returned,Delhi,Delhi,236731
ORD03837,CUST99710,Books,The Alchemist,3,1095,10,2956.5,GPay,2024-06-07,2024-06-18,Not Returned,mumbai,Maharashtra,585708
ORD03838,CUST72982,Beauty,Biotique Bio Cleanser,4,1085,10,3906,Net Banking,2024-07-06,16-06-2024,Not Returned,Ahmedabad,Gujarat,303979
ORD03839,CUST81093,Fashion,Allen Solly Formal Shirt,5,2748,30,9618,Wallet,2024-08-06,2024-11-06,Not Returned,Ahmedabad,Gujarat,665755
ORD03840,CUST48353,Furniture,Urban Ladder Bookshelf,5,11261,20,45044,Paytm,2024-06-08,2024-06-11,Not Returned,Jaipur,Rajasthan,139943
ORD03841,CUST21836,Toys,Fisher Price Baby Gym,1,4632,,3937.2,GPay,2024-06-08,2024-06-17,Not Returned,Ahmedabad,Gujarat,227914
